policy_id,title,keywords,category,category_l,category_m,region_sido,region_zip_first,age_min,age_max,age_limit_yn,income_condition,marriage_code,apply_period_type,apply_period_raw,biz_start,biz_end,provider_main,provider_operator,apply_url,ref_url_1,ref_url_2,raw_expln,raw_support,raw_snippet,notes,created_at,updated_at
20250514005400110812,청년내일저축계좌,금리혜택,소득·생활,복지문화,취약계층 및 금융지원,서울특별시,11110,15.0,39.0,N,중위소득 50% ~ 100% 이하,결혼 여부 상관없음,기간모집,20250502 ~ 20250521,,,보건복지부,,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00000060&wlfareInfoReldBztpCd=01,https://hope.welfareinfo.or.kr/ntcn/prmtDetail.do,,일하는 저소득층 청년들이 안정적으로 자산을 형성해 나갈 수 있도록 지원하는 청년자산형성 지원사업,"□ 지원금액
  ○ 차상위 초과 : 월 10만원(정액지원)
  ○ 차상위 이하 : 월 30만원(정액지원)

□ 만기(3년) 수급액(본인저축금 360만원 가정)
  ○ 차상위 초과 : 720만원 + 이자
  ○ 차상위 이하 : 1,440만원 + 이자

□ 맞춤형 금융교육 서비스 제공 : 기초 자산교육 및 1:1 금융상담 서비스 제공",일하는 저소득층 청년들이 안정적으로 자산을 형성해 나갈 수 있도록 지원하는 청년자산형성 지원사업,"□ 민원상담(지침 및 서류관련 문의)
  ○ 자산형성지원 콜센터 ☎1522-3690
  ○ 보건복지상담센터 ☎129
  ○ 각 읍/면/동 행정복지센터
  ○ 자산형성포털, '자산챗봇'",2025-05-14 13:25:48,2025-05-14 14:04:34
20250514005400110811,청년 주택드림 디딤돌 대출,대출,주거지원,주거,전월세 및 주거급여 지원,서울특별시,11110,,39.0,N,최대 7000,결혼 여부 상관없음,상시모집,,,,국토교통부,,https://enhuf.molit.go.kr,https://nhuf.molit.go.kr/FP/FP05/FP0503/FP05030901.jsp,,청년의 주거사다리 지원을 위해 청년 주택드림 통장으로 청약 당첨 시 주택구입자금을 대출,"□ 대출금리 : 2.4% ~ 4.15%
□ 대출한도 : 다음 중 작은 금액으로 산정
  - 미혼 3억원, 신혼 4억원 이내(LTV 70%, 생애최초 주택구입자는 LTV 80%, DTI 60% 이내)
  - 분양가격 이내로 하되, 대출총액은 (본건 내집마련 디딤돌 대출 + 국민주택건설자금 + 중도금대출 + 기금대출)은 매매가격 초과 불가
  - 대출금액 = [(담보주택 평가액 × LTV) – 선순위채권 – 임대보증금 및 최우선변제소액임차보증금]
□ 대출기간 : 10년, 15년, 20년, 30년(연소득 4천만원 이하는 만기 40년 이용 가능)(거치 1년 또는 비거치)",청년의 주거사다리 지원을 위해 청년 주택드림 통장으로 청약 당첨 시 주택구입자금을 대출,"□ 대출 심사 관련한 상담 : 주택도시보증공사 콜센터 1566-9009 및 기금 수탁은행 지점
□ 자산 심사 관련한 상담 : 자산심사 전용 상담센터 1551-3119 및 심사 진행 중 안내된 담당자 번호",2025-05-14 10:11:58,2025-05-14 13:11:18
20250613005400110927,복권기금 꿈사다리 장학사업,교육지원,교육·훈련,교육,교육비지원,서울특별시,11110,10.0,24.0,N,기초생활수급자 · 법정 차상위계층 · 한부모가족 지원대상자,결혼 여부 상관없음,기간모집,20250407 ~ 20250430,20250101.0,20251231.0,교육부,한국장학재단,https://www.youthcenter.go.kr/myPage,,,"복권기금을 재원으로 저소득층 우수 초중고생을 발굴, 대학까지 연계 지원하는 국가 장학제도를 통해 교육의 희망하다리 기능 강화","매월 학업장려비 지급 및 별도 교육 프로그램 지원
* 학업장려비: 초 15만원, 중 25만원, 고 35만원, 대 45만원 상당의 카드 포인트 지급
* 교육프로그램: 교사와 1:1 멘토링, 선배 장학생과의 멘토링, 특별활동 지원, 맞춤형 컨설팅, 복권기금 꿈사다리 페스티벌","복권기금을 재원으로 저소득층 우수 초중고생을 발굴, 대학까지 연계 지원하는 국가 장학제도를 통해 교육의 희망하다리 기능 강화",,2025-05-13 16:54:26,2025-06-26 10:42:39
20250613005400110926,신산업 분야 직업계고 학과개편 지원,교육지원,교육·훈련,교육,미래역량강화,서울특별시,11110,16.0,18.0,N,,결혼 여부 상관없음,기간모집,20250301 ~ 20250430,20250225.0,20251231.0,교육부,한국직업능력연구원,,,,신산업 분야 학과 개편 등을 지원하여 직업계고 경쟁력 제고,"신산업 전략에 맞춰 신산업, 신기술 분야 중심 학과의 교육 과정 개편과 시설, 설비 구축 및 산업계 컨설팅 등 지원",신산업 분야 학과 개편 등을 지원하여 직업계고 경쟁력 제고,,2025-05-13 13:42:23,2025-06-26 10:49:49
20250613005400110924,직업교육 혁신지구 조성,교육지원,교육·훈련,교육,미래역량강화,서울특별시,11110,16.0,18.0,N,,결혼 여부 상관없음,기간모집,20241216 ~ 20250130,20250301.0,20260228.0,교육부,한국발명진흥회,,,,지자체-교육청 간 직업교육 플랫폼을 통해 직업계고-지역기업-대학이 참여하는 고졸 인재 성장 경로 구축 지원,"직업교육 혁신지구 지원센터를 구축하고, 지역전략 특화산업 분야 교육과정 - 취업 - 후학습 관련 프로그램 개발 운영",지자체-교육청 간 직업교육 플랫폼을 통해 직업계고-지역기업-대학이 참여하는 고졸 인재 성장 경로 구축 지원,,2025-05-13 13:25:26,2025-06-26 10:50:43
20250609005400110897,국가물산업클러스터 물기업 창업지원,"보조금,중소기업,교육지원",취업·일자리,일자리,창업,서울특별시,11110,,,Y,,결혼 여부 상관없음,기간모집,20250301 ~ 20250331,20250301.0,20251231.0,물관리정책실,국가물산업클러스터사업단,https://www.watercluster.or.kr/watercluster/main.do,,,물기업 창업 성공률 제고 및 기술기반 유망 창업기업 육성,"창업보육센터 운영을 통한 입주기업의 애로사항 해소를 위한 시제품제작, 지식재산권 출원 등 맞춤형지원 및 공모를 통한 유망 창업기업 발굴, 육성",물기업 창업 성공률 제고 및 기술기반 유망 창업기업 육성,,2025-05-09 17:45:37,2025-07-02 09:48:16
20250508005400210796,대전 청년주간 운영(학술),교육지원,기타,참여권리,청년참여,서울특별시,11110,,,Y,,결혼 여부 상관없음,상시모집,,,,청년정책과,,https://www.daejeonyouthportal.kr/,https://www.daejeonyouthportal.kr/,,"청년의 날 기념식, 청년 포럼 운영 등",9월 셋째주 청년의 날을 기념하여 기념식 및 청년들이 참여할 수 있는 학술 행사 운영,"청년의 날 기념식, 청년 포럼 운영 등",,2025-05-08 13:57:57,2025-12-02 13:58:18
20250502005400110773,강원형 공공주택 공급,공공임대주택,주거지원,주거,주택 및 거주지,서울특별시,11110,18.0,39.0,N,"청년, 신혼부부 중위소득 100~150% 이하",결혼 여부 상관없음,기간모집,20250101 ~ 20251231,20250101.0,20251231.0,국토교통부,강원특별자치도,,,,"대학생, 사회초년생, 신혼부부 등 청년층 중심의 공공임대주택 공급으로 주거안정을 통한 지역정착 및 출산·육아 환경 조성","대학생, 사회초년생, 신혼부부 등 청년층 공공임대주택 공급","대학생, 사회초년생, 신혼부부 등 청년층 중심의 공공임대주택 공급으로 주거안정을 통한 지역정착 및 출산·육아 환경 조성",,2025-05-02 11:22:57,2025-06-26 15:12:20
20250430005400210733,AI 강원 일자리 통합플랫폼 운영,맞춤형상담서비스,취업·일자리,일자리,취업,서울특별시,11110,,,Y,,결혼 여부 상관없음,기간모집,20250101 ~ 20251231,20250101.0,20251231.0,강원특별자치도,,https://job.gwd.go.kr/gwjob,,,"도내 채용정보 및 비대면 취업지원 서비스, AI 맞춤형 일자리 정보, 지원정책 정보 등 지속적·효율적 제공 및 구인·구직간 일자리 미스매치 해소","도내 채용정보 제공 및 맞춤형 일자리 정보 제공, 비대면 취업지원 서비스 제공, 지원정책 안내","도내 채용정보 및 비대면 취업지원 서비스, AI 맞춤형 일자리 정보, 지원정책 정보 등 지속적·효율적 제공 및 구인·구직간 일자리 미스매치 해소",,2025-04-30 11:22:39,2025-06-26 15:59:53
20250430005400210732,지역주도형 청년일자리 사업(상생기반대응형),보조금,취업·일자리,일자리,취업,서울특별시,11110,18.0,39.0,N,,결혼 여부 상관없음,기간모집,20250101 ~ 20251231,20250101.0,20251231.0,행정안전부,강원특별자치도,,,,"인구감소지역에서 창업에 어려움을 겪는 청년의 신규 창업 및 성장을 지원, 서울외 지역에 창업 초기(지역내 창업7년이내) 청년의 후반 성장·정착을 지원하여 지속가능한 지역청년 일자리 토대를 마련","- 소멸위기지역 대응 청년창업 지원: 창업비(연 15백만원, 2년), 청년채용시 인건비(연 24백만원, 1년) 등
- 창업청년 일자리플러스 지원: 창업비(연 15백만원, 1년), 청년채용시 인건비(연 24백만원, 1년) 등","인구감소지역에서 창업에 어려움을 겪는 청년의 신규 창업 및 성장을 지원, 서울외 지역에 창업 초기(지역내 창업7년이내) 청년의 후반 성장·정착을 지원하여 지속가능한 지역청년 일자리 토대를 마련",,2025-04-30 11:13:27,2025-06-26 13:42:08
20250430005400210731,지역주도형 청년일자리 사업(지역혁신형),보조금,취업·일자리,일자리,취업,서울특별시,11110,18.0,39.0,N,,결혼 여부 상관없음,기간모집,20250101 ~ 20251231,20250101.0,20251231.0,행정안전부,강원특별자치도,,,,지역경제와 청년이 함께 혁신·성장할 수 있도록 지역특화 일자리와 임금을 지원,"- 정규직 인건비 연 24백만원(2년), 인센티브 10백만원(1년)
- 직무역량강화 교육 및 자기개발비 등 연 3백만원 이내 기타지원",지역경제와 청년이 함께 혁신·성장할 수 있도록 지역특화 일자리와 임금을 지원,,2025-04-30 11:07:32,2025-06-26 13:40:07
20250428005400210725,2025년 청년간호사 근속장려금 지원,보조금,취업·일자리,일자리,재직자,서울특별시,11110,,,Y,,결혼 여부 상관없음,기간모집,20250101 ~ 20251231,20250101.0,20251231.0,강원특별자치도,강원특별자치도,,,,대도시 선호 및 잦은 이직으로 만성적 간호인력 부족상태가 지속되는 공공의료기관 초임간호사 대상 근속장려금 인센티브를 제공하여 지원동기 부여와 장기재직을 유도,"- 3년 만기 적립 : 월 70만원(도 30, 의료원 30, 본인 10) * 12개월 = 840만원 적립(3년 만기 2,520만원)
- 5년 만기 적립 : 월 90만원(도 40, 의료원 40, 본인 10) * 12개월 = 1,080만원 적립(3년 만기 5,400만원)",대도시 선호 및 잦은 이직으로 만성적 간호인력 부족상태가 지속되는 공공의료기관 초임간호사 대상 근속장려금 인센티브를 제공하여 지원동기 부여와 장기재직을 유도,,2025-04-28 10:03:15,2025-04-28 13:26:09
20250424005400210720,강동구 미취업 청년 어학 및 자격시험 응시료 지원,"장기미취업청년,보조금",취업·일자리,일자리,취업,서울특별시,11740,19.0,39.0,N,,결혼 여부 상관없음,기간모집,20250501 ~ 20251231,20250501.0,20251231.0,강동구,,https://www.gangdong.go.kr/web/newportal/notice/01/53129,,,강동구 미취업 청년들에게 어학 및 자격시험 응시료를 지원하여 취업 준비에 대한 경제적 부담 완화 및 취업역량 강화를 통해 청년들의 적극적인 구직활동 촉진에 기여하고자 함,강동구 거주중인 미취업 청년 대상으로 1인당 최대 10만원 응시료 실비지원(생애1회),강동구 미취업 청년들에게 어학 및 자격시험 응시료를 지원하여 취업 준비에 대한 경제적 부담 완화 및 취업역량 강화를 통해 청년들의 적극적인 구직활동 촉진에 기여하고자 함,,2025-04-24 14:54:09,2025-04-28 09:22:43
20250423005400210715,「광명시 청년위원회」 4기 위원 모집,교육지원,기타,참여권리,청년참여,경기도,41210,18.0,39.0,N,,결혼 여부 상관없음,기간모집,20250415 ~ 20250514,20250703.0,20270702.0,광명시,,https://www.gm.go.kr/pt/user/nftcBbs/BD_selectNftcBbsDetail.do?q_nftcBbsCode=1001&q_nftcBbsMgtno=61279#1,,,광명시 청년정책에 관한 주요사항 심의·자문을 위한 광명시 청년위원회 4기 위원 모집,"- 최종 선정자 대상 광명시장 명의 위촉장 교부
- 회의 참석수당 지급",광명시 청년정책에 관한 주요사항 심의·자문을 위한 광명시 청년위원회 4기 위원 모집,,2025-04-23 14:41:38,2025-04-28 09:22:16
20250522005400210874,대학생 동아리 사회기여활동 지원,보조금,기타,참여권리,청년참여,서울특별시,11110,,,Y,,결혼 여부 상관없음,기간모집,20250301 ~ 20250331,20250101.0,20251231.0,청년정책담당관,,,,,ㅇ 사회적 관계 회복을 위한 자발적인 연대와 협력 경험을 할 수 있도록 대학생 동아리 지원을 통해 사회 구성원으로의 성장 도움과 기회 제공,"ㅇ (사업 근거) 
   - 「서울시 청년 기본 조례」 제10조 제7항
   - 「서울시 청년 기본 조례」 제23조

 ㅇ (추진 경과)
   - 청년정책 자문그룹 신규 정책 제안 : ’24. 8.
   - 동아리 사회기여활동 지원사업 추진 관련 검토: ’24. 8. ~ 9.
     ※ 동아리 지원사업 지원 대상 범위, 금액, 방법, 추진체계 등

 ㅇ (사업 기간) 2025. 1.~12.

 ㅇ (사업 대상) 서울 소재 대학교 소속 동아리(최대 200개)

 ㅇ (사업 내용)  
   - 서울 소재 53개 대학별 자체 심사를 거친 동아리를 대학 입학정원 규모에 따라 10~20개 이내 추천, 선정된 대학에 보조금 지급

 ㅇ (사업비) 530백만원 (시비 100%)",ㅇ 사회적 관계 회복을 위한 자발적인 연대와 협력 경험을 할 수 있도록 대학생 동아리 지원을 통해 사회 구성원으로의 성장 도움과 기회 제공,,2025-04-22 16:07:35,2025-06-26 13:31:49
20250522005400210870,서울시 청년해외봉사단 사업,해외진출,기타,참여권리,청년국제교류,서울특별시,11110,19.0,39.0,N,,결혼 여부 상관없음,기간모집,20250501 ~ 20250520,20250101.0,20251231.0,청년정책담당관,,https://youth.seoul.go.kr/youthConts.do?key=2311120001&sc_pbancSeCd=020&sc_bbsStngSn=2212200001&sc_bbsCtgrySn=2310200014&sc_qnaCtgryCd=001&sc_faqCtgryCd=001,,,"ㅇ 청년에게 해외 봉사 경험을 제공하여 자존감 및 국제 감각 함양
 ㅇ 개발도상국 주민들의 삶의 질 향상 및 서울시와의 우호협력 관계 증진
 ㅇ 참여자의 경험이 한국사회로 환류되어 사회적기여 생태계를 조성하는 발판 마련","□ 사업 내용 : 청년들을 개발도상국 현지에 파견하여 봉사활동 수행 
ㅇ 국내 사전 교육을 마친 후 파견국의 현지 수요에 맞도록 팀 배치
ㅇ 귀국 단원 대상으로 취업 및 교육 프로그램 지원 통한 진로 모색 연계

□ 파견지역 : 라오스, 우주베키스탄 (파견기간 1개월)

□ 지원내용 : 해외 체재비(주거비, 생활비), 항공료, 의료 지원 서비스 등",ㅇ 청년에게 해외 봉사 경험을 제공하여 자존감 및 국제 감각 함양 ㅇ 개발도상국 주민들의 삶의 질 향상 및 서울시와의 우호협력 관계 증진 ㅇ 참여자의 경험이 한국사회로 환류되어 사회적기여 생태계를 조성하는 발판 마련,"ㅇ (사업 근거) 
   - 국제개발협력기본법 제5조 (국가 등의 책무)
   - 청년기본법 제24조 (청년 국제협력 지원)
   - 서울특별시 국제교류협력 증진에 관한 조례 제 4조 (시의 책무)
   - 서울특별시 청년기본조례 제19조 (청년의 국제협력)

 ㅇ (추진 경과)
   - 사업 추진계획 수립 및 예산확보 완료(일반회계 편성) : ʼ23. 12.
   - 사업 운영 전문기관 선정 ※운영용역(ʼ24. 4.)
   - 파견국(기관) 수요조사 및 선정 완료 : ʼ24. 4.
   - 봉사단원 모집 홍보 및 접수 : ʼ24. 5.
   - 봉사단원 선발 : ʼ24. 6. 18.
   - 사전 국내 교육 실시 : ʼ24. 6.~7. 
   - 봉사단원 현지 파견 및 1개월간 봉사활동 진행 : ʼ24. 7. ~ 8.
   - 귀국 : ʼ24. 8.6. 
   - 후속 조치 : ʼ24. 8.5. ~10. 7.
   - 성과공유회 및 해단식을 통한 공식 활동 마무리 : ʼ24. 8.26.

 ㅇ (사업 기간) ‘23년 ~ (계속사업)
 
 ㅇ (사업비) 1,080백만원 (지방비 1,080백만원)",2025-04-22 15:41:29,2025-05-28 09:59:33
20250522005400210868,청년참여 활성화 및 서울청년참여기구 운영 지원,맞춤형상담서비스,기타,참여권리,청년참여,서울특별시,11110,19.0,39.0,N,,결혼 여부 상관없음,기간모집,20250101 ~ 20250131,20250101.0,20251231.0,청년정책담당관,,,,,"ㅇ 정책발굴, 예산편성, 모니터링(개선) 등 정책결정과정 전반에 걸쳐 다양한 청년참여 기회 제공
                          
 ㅇ 청년자율예산제를 통해 청년당사자의 시각으로 청년문제 해결 모색","ㅇ 사업 근거
  - 청년기본법 제5조(청년의 권리와 책임)
  - 지방재정법 제39조(지방예산 편성 등 예산과정의 주민참여)
  - 서울특별시 청년 기본 조례 제10조(청년의 참여 확대 등)
  - 서울특별시 청년참여 활성화 지원 조례 제5조(청년자율예산의 범위)

 ㅇ 추진 경과
  - (’13~’18년) 청년정책 공론장 상설화(청년의회→서울청년시민회의)
   ▲청년기본조례 제정(’15.1.2.), ▲청년수당, ▲희망두배 청년통장, ▲마음건강지원 등
  - (’19.3월) 청년전담부서(現 미래청년기획관) 신설 및 청년자율예산제 도입
  - (’20년~현재) 청년자율예산 편성 : 청년월세 지원사업, 고립청년 지원사업, 청년 마음건강 지원사업 등(76개 사업, 703억원)

 ㅇ 사업 기간 : 2025. 1.~12.
                          
 ㅇ 사업 대상 : 서울시에서 거주 또는 활동하는 만 19~39세 청년
                          
 ㅇ 추진 체계  
  - (사업 주체) : 서울시 (시비 100%) 
  - (시행 방법) : 시 직접 사업 (사업비 470백만원)","ㅇ 정책발굴, 예산편성, 모니터링(개선) 등 정책결정과정 전반에 걸쳐 다양한 청년참여 기회 제공 ㅇ 청년자율예산제를 통해 청년당사자의 시각으로 청년문제 해결 모색",,2025-04-22 15:28:07,2025-06-26 13:49:44
20250522005400210867,청년 1인가구 소셜다이닝 건강한 밥상,맞춤형상담서비스,소득·생활,복지문화,건강,서울특별시,11110,19.0,39.0,N,,결혼 여부 상관없음,기간모집,20250301 ~ 20250331,20250101.0,20251231.0,돌봄고독정책관,,,,,ㅇ 청년 1인가구 맞춤형 요리교실 및 소통프로그램을 통해 건강한 식생활 회복 및 사회적 관계망 형성 지원,"ㅇ 사업 근거
   - 서울시 사회적 가족도시 구현을 위한 1인가구 지원 기본조례 제11조

 ㅇ 추진 경과
   - 2023년 건강한 밥상 시범 운영, 5개 자치구 총 624명 참여
   - 2024년 건강한 밥상 운영, 5개 자치구 총 653명 참여

 ㅇ 사업 기간 : ‘23. 4 ~ 계속

 ㅇ 사업 대상 : 서울시 청년(19~39세) 1인가구

 ㅇ 사업 내용 : 청년 1인가구 맞춤형 요리교실 및 소통프로그램 운영

 ㅇ 사 업 비  : 102백만원(시비 100%)",ㅇ 청년 1인가구 맞춤형 요리교실 및 소통프로그램을 통해 건강한 식생활 회복 및 사회적 관계망 형성 지원,,2025-04-22 15:21:19,2025-06-26 13:53:08
20250522005400210864,청년내일저축계좌(근로능력 있는 수급자의 탈수급 지원),금리혜택,소득·생활,복지문화,취약계층 및 금융지원,서울특별시,11110,15.0,39.0,N,"1. 기준 중위소득 50% 이하, 2. 기준 중위소득 50%초과 ~ 100%이하",결혼 여부 상관없음,기간모집,20250401 ~ 20250430,20250101.0,20251231.0,복지기획관,,,,,ㅇ 일하는 저소득 근로 청년이 자활에 필요한 자산을 형성할 수 있도록 재정적으로 지원하는 사업,"ㅇ (사업 근거)
   - 국민기초생활 보장법 제18조의8(자산형성 지원)

 ㅇ (추진 경과)
   - 2018년 청년희망키움통장 도입
   - 2020년 청년저축계좌 도입
   - 2022년 청년내일저축계좌 사업 개편
           (청년희망키움통장, 청년저축계좌 ⇒ 청년내일저축계좌)  
   
 ㅇ (사업 기간)
   - 2025년 1월 ~ 12월 시행

 ㅇ (사업 대상)  
   - 기준 중위소득 50% 이하,  15세 이상 ~ 39세 이하
   - 기준 중위소득 50%초과 ~ 100%이하, 19세 이상 ~ 34세 이하

 ㅇ (사업 내용)  
   - 차상위 이하(수급자 포함)
      ‣ 본인저축액 : 월 10만원 이상 자율저축 (10만원 ~ 50만원까지)
      ‣ 정부지원액 : 30만원 (3년 평균 적립액 : 1,440만원+이자)
   - 차상위 초과
      ‣ 본인저축액 : 월 10만원 이상 자율저축 (10만원 ~ 50만원까지)
      ‣ 정부지원액 : 10만원 (3년 평균 적립액 : 720만원+이자)

 ㅇ (사업비) 88,221백만원 (국비 60,151, 지방비 28,070) ※ 매칭비율 60:28:12
   - 청년내일저축계좌 81,286백만원 (국비 55,422 지방비 25,864)",ㅇ 일하는 저소득 근로 청년이 자활에 필요한 자산을 형성할 수 있도록 재정적으로 지원하는 사업,,2025-04-22 15:00:09,2025-06-26 14:01:16
20250519005400210858,가족돌봄청년을 위한 사회서비스 지원,청년가장,소득·생활,복지문화,취약계층 및 금융지원,서울특별시,11110,9.0,34.0,N,중위소득 150%이하,결혼 여부 상관없음,기간모집,20250401 ~ 20250430,20250101.0,20251231.0,복지기획관,,,,,ㅇ 가족돌봄이라는 막중한 책임을 지고 있는 가족돌봄청년들의 돌봄부담을 경감하고 본인의 미래를 준비할 수 있도록 지원,"ㅇ 사업 근거
   -「서울특별시 가족돌봄청년 지원에 관한 조례」
 ㅇ 추진 경과
   - 서울시 가족돌봄청년 실태조사 추진계획 수립 (’22.7)
   - 서울시 가족돌봄청년 실태조사 실시 (’22.10.~’23.3.)
   - 서울시 가족돌봄청년 시범사업 자문단 운영 (’22.11.~’23.7.)
   - 서울시 가족돌봄청년 지원계획 수립 (’23.8.)
   - 서울시 가족돌봄청년 지원 전담기구 운영 (서울시복지재단, ’23.8.~)
   - 공공·민간기관* 가족돌봄청년 후원·연계 협약 (’23.8.~)
     * 한국토지주택공사, 주식회사 365mc, 초록우산, 희망친구기아대책, 효림의료재단, KMI 의료재단, 서울특별시사회복지협의회
   - 자치구 협력체계 구축을 통한 가족돌봄청년 발굴 추진 (’24.5.~)
 
ㅇ 사업 기간 : 2025. 1. ~ 
 
ㅇ 사업 대상 : 가족돌봄청년        ※ 소득 무관하며, 그 외 조건 없음
   - 서울시에 거주하며 장애, 신체 및 정신의 질병 등으로 도움이 필요한 가족을 돌보고 있는 9세~34세 이하의 가족돌봄청년

 ㅇ 사업 내용
   - 장애, 신체·정신의 질병 등으로 도움이 필요한 가족을 돌보고 있는 가족돌봄청년들에게 맞춤형 상담 실시, 정책정보 제공 및 서비스 연계 

 ㅇ 사 업 비 : 해당없음",ㅇ 가족돌봄이라는 막중한 책임을 지고 있는 가족돌봄청년들의 돌봄부담을 경감하고 본인의 미래를 준비할 수 있도록 지원,,2025-04-19 21:01:49,2025-06-26 14:02:28
20250519005400210857,청년 부상 제대군인 상담센터 운영,맞춤형상담서비스,소득·생활,복지문화,취약계층 및 금융지원,서울특별시,11110,19.0,39.0,N,,결혼 여부 상관없음,기간모집,20250101 ~ 20250331,20250101.0,20251231.0,복지기획관,,,,,"ㅇ 19세~39세 청년 부상 제대군인 및 보훈대상자 대상, 건강한 삶과 공정한 사회진출 지원","ㅇ 사업 근거
   - 「국가보훈 기본법」제5조(국가와 지방자치단체의 책무)
   - 「서울특별시 국가보훈대상자 예우 및 지원에 관한 조례」 제3조(책무)
   - 「서울특별시 청년 장해 제대군인 지원에 관한 조례」

 ㅇ 추진 경과
   - 시장님-청년유공자 현충원 참배                     : 2021.6.25.
   - 부상군인 및 청년유공자 애로사항 청취             : 2021.9.24.
   - 전문가 자문, 보훈청 의견수렴(3회)                 : 2021.9월~10월
   - 서울시 청년 부상제대군인 지원계획 수립           : 2021.11.19. 
   - 서울시 청년 부상제대군인 상담센터 개소           : 2022. 3. 25. 
   - 서울시 청년장해제대군인 지원에 관한 조례 제정    : 2022.10.17. 

 ㅇ 사업 기간 : 2022. 3월~ 계속

 ㅇ 사업 대상 : 2,000여명  ※ 청년 보훈대상자 기준
   -19세~39세 청년 부상 제대군인, 국가보훈대상자

 ㅇ 사업 내용
   - 청년 부상 제대군인·보훈대상자 대상, 건강한 삶·공정한 사회진출 지원
   - 지원사업 내용

ㅇ 사업비 435백만원 (시비 435백만원)","ㅇ 19세~39세 청년 부상 제대군인 및 보훈대상자 대상, 건강한 삶과 공정한 사회진출 지원",,2025-04-19 20:55:43,2025-06-26 14:03:05
20250519005400210853,학자금 대출이자 지원사업,금리혜택,소득·생활,복지문화,취약계층 및 금융지원,서울특별시,11110,,,Y,소득 8분위 이하,결혼 여부 상관없음,기간모집,20250201 ~ 20250331,20250101.0,20251231.0,청년사업담당관,,,,,ㅇ 고비용의 대학(원) 등록금 학자금대출로 인해 부채 문제에 직면한 청년들에게 학자금 대출이자를 지원하여 청년 부채 문제 경감 도모,"ㅇ 사업 근거
   - 한국장학재단 설립 등에 관한 법률
   - 서울특별시 대학생 학자금대출 이자지원에 관한 조례 및 시행규칙

 ㅇ 추진 경과
   - 서울특별시 대학생 학자금대출 이자지원에 관한 조례 제정(‘12.1.)
   - 서울시-한국장학재단 학자금대출 이자지원 업무협약 체결(‘12.1.)
   - 지원 대상자 대학원생까지 확대(‘20.10.)
   - 지원 대상 다자녀의 범위를 3자녀에서 2자녀로 확대(’23.8.)

 ㅇ 사업 기간 : ’12. 1. ~ (계속)

 ㅇ 사업 대상 : 한국장학재단에서 학자금 대출을 받은 사람 중 대학(원) 재학생․휴학생 및 졸업 후 5년 이내 서울시 거주자
   - (연령 기준) 연령 무관
   - (소득 기준) 소득 8분위 이하
   - (기타 조건) 소득 7분위 이하 및 다자녀가구는 우선 전액 지원

 ㅇ 사업 내용 : 한국장학재단 대학(원)생 학자금대출에 대해 학기별(상․하반기 연2회) 기 발생한 이자액을 사후 지원(원리금에서 차감)

 ㅇ 사업비 : 3,685백만원 (지방비 100%)",ㅇ 고비용의 대학(원) 등록금 학자금대출로 인해 부채 문제에 직면한 청년들에게 학자금 대출이자를 지원하여 청년 부채 문제 경감 도모,,2025-04-19 20:22:01,2025-06-26 14:47:02
20250519005400210850,서울 청년수당,장기미취업청년,소득·생활,복지문화,취약계층 및 금융지원,서울특별시,11110,19.0,34.0,N,"중위소득 150% 이하  ※ 단, 기초생활수급자 및 차상위계층 제외",결혼 여부 상관없음,기간모집,20250301 ~ 20250331,20250101.0,20251231.0,청년사업담당관,,,,,ㅇ 미취업 청년이 진로 탐색 및 목표 달성에 집중할 수 있도록 금전적 지원과 성장 지원을 통해 사회안전망 제공,"ㅇ (사업 근거) 
   - 「청년기본법」제3조(정의) 및 제4조(국가와 지방자치단체의 책무)
   - 「서울특별시 청년기본조례」제10조(청년의 참여 확대 등)

 ㅇ (사업 기간) ’25년 1월 ~ ’25년 12월

 ㅇ (사업 대상) 최종학력(중퇴·제적·수료) 졸업 후 서울시 거주 미취업* 청년
         * 주30시간 이하 또는 3개월 이하 단기근로자는 미취업자로 간주
   - (연령 기준) 19세 ~ 34세
   - (소득 기준) 중위소득 150% 이하  ※ 단, 기초생활수급자 및 차상위계층 제외
   - (기타 조건) 동일기간 정부 및 지자체 유사사업 중복참여 금지
 ㅇ (사업 내용) 금전적 지원 및 성장 지원
   - (금전적 지원) 매월 50만원×최대 6개월간 지급  ※ 생애 1회 지원
   - (성장 지원) 진로 구체화, 자존감 회복 등 미취업 청년 지원 제공

 ㅇ (사업비) 60,297백만원 (지방비 60,297백만원)",ㅇ 미취업 청년이 진로 탐색 및 목표 달성에 집중할 수 있도록 금전적 지원과 성장 지원을 통해 사회안전망 제공,,2025-04-19 19:55:32,2025-06-26 14:48:04
20250416005400210714,육아나눔터 운영,육아,소득·생활,복지문화,취약계층 및 금융지원,경기도,41430,,12.0,N,,결혼 여부 상관없음,상시모집,,20250101.0,20251231.0,의왕시,,https://uiwang.familynet.or.kr/center/,,,지역사회가 참여하는 돌봄공동체 조성을 통한 양육친화적인 사회환경 구축,"보편돌봄공간 운영, 상시프로그램 제공, 공동돌봄체(품앗이가정) 지원",지역사회가 참여하는 돌봄공동체 조성을 통한 양육친화적인 사회환경 구축,,2025-04-16 17:37:57,2025-04-17 09:23:04
